#----------------------------------------------------------------------------
#
# Project      : Call To Power 2
# File type    : String text file
# Description  : Contains diplomacy and advisor strings (Polish)
# Id           : $Id:$
#
#----------------------------------------------------------------------------
#
# Disclaimer
#
# THIS FILE IS NOT GENERATED OR SUPPORTED BY ACTIVISION.
#
# This material has been developed at apolyton.net by the Apolyton CtP2 
# Source Code Project. Contact the authors at ctp2source@apolyton.net.
#
#----------------------------------------------------------------------------
#
# Remarks
#
# - This file contains all the diplomacy and advisor strings.
#   It contains nothing else.
# - The order of the strings has been synchronized in the English, French, 
#   German, Italian and Spanish version. This has not been done for the 
#   Japanese version, since that file is missing from the CTP2 source 
#   code project.
# - If you add new strings make sure that you add them at the same location
#   in every language version you have.
# - For easy comparison between the languages make sure that the number
#   of lines in each language file version is the same and that also the
#   comments are at the same place.
# - Keep also the indentation the same.
# - You may add comments after the last line of strings that are specific to 
#   one language only.
#
#----------------------------------------------------------------------------
#
# Modifications from the original Activision code:
#
# - Sychronized files between languages.
#
#----------------------------------------------------------------------------

	## New DIPLOMACY strings ##

##
## Regard Events
##

REGARD_EVENT_LOST_BATTLE "Ta nacja jest ciagle niezadowolona z powodu przegranej bitwy jaka stoczyli z nami."
DIP_DETAILS_REQUEST_GIVE_ADVANCE_EX_4 "W zamian zadmy wszystkiego na temat {advance[0].name}.  Twoj narod jest niezdolny do pelnego wykorzystania wiedzy na ten temat i nie ma prawa jej przechowywac."

DIP_DETAILS_OFFER_GIVE_GOLD_0 "Ofiarujemy Tobie {gold[0].value} sztuk zlota na znak naszej przyjazni."
DIP_DETAILS_OFFER_GIVE_GOLD_1 "Cieszymy sie ze mozemy Tobie przekazac pomoc w postaci {gold[0].value} sztuk zlota."
DIP_DETAILS_OFFER_GIVE_GOLD_2 "Blagamy cie o przyjecie naszego szczerego daru w postaci {gold[0].value} sztuk zlota."
DIP_DETAILS_OFFER_GIVE_GOLD_3 "Damy ci {gold[0].value} sztuk zlota, lecz nie przyzwyczajaj sie do tego."
DIP_DETAILS_OFFER_GIVE_GOLD_4 "Laskawie damy tobie {gold[0].value} sztuk zlota.  Jestesmy i tak nazbyt hojni."
DIP_DETAILS_OFFER_GIVE_GOLD_EX_0 "W zamian cieszymy sie, ze mozemy Wam pomoc przekazujac {gold[0].value} sztuk zlota."
DIP_DETAILS_OFFER_GIVE_GOLD_EX_1 "W zamian jako ze jestescie naszymi przyjaciolmi przekazujemy Wam {gold[0].value} sztuk zlota."
DIP_DETAILS_OFFER_GIVE_GOLD_EX_2 "W zamian blagamy cie o przyjecie daru w postaci {gold[0].value} sztuk zlota.  Mamy nadzieje, ze ta ilosc jest wystarczajaca."
DIP_DETAILS_OFFER_GIVE_GOLD_EX_3 "W zamian mozemy wam dac {gold[0].value} sztuk zlota."
DIP_DETAILS_OFFER_GIVE_GOLD_EX_4 "W zamian laskawie pomozemy waszej biednej nacji dajac {gold[0].value} sztuk zlota."
DIP_DETAILS_REQUEST_GIVE_GOLD_0 "Czy tak wspanialomyslna i dobrze prosperujaca nacja jak Wasza, nie udzieli wsparcia swoim przyjaciolom w postaci {gold[0].value} sztuk zlota?"
DIP_DETAILS_REQUEST_GIVE_GOLD_1 "Wiemy, ze jestescie bardzo zyczliwymi przyjaciolmi i pomozecie nam, dajac {gold[0].value} sztuk zlota."
DIP_DETAILS_REQUEST_GIVE_GOLD_2 "Blagamy Was, abyscie zlitowali sie nad nami i pomogli nam przetrwac tak trudny dla nas okres. Prosimy o skromne {gold[0].value} sztuk zlota."
DIP_DETAILS_REQUEST_GIVE_GOLD_3 "Bycie w zgodzie z tak potezna nacja jak Nasza nie jest tanie!  Musicie nam dac {gold[0].value} sztuk zlota."
DIP_DETAILS_REQUEST_GIVE_GOLD_4 "Natychmiast daj nam {gold[0].value} sztuk zlota jesli nie chcesz poniesc konsekwencji!  Nie testuj nasze cierpliwosci!"
DIP_DETAILS_REQUEST_GIVE_GOLD_EX_0 "W zamian aby wzmocnic nasza przyjazn prosimy cie o pomoc w postaci {gold[0].value} sztuk zlota."
DIP_DETAILS_REQUEST_GIVE_GOLD_EX_1 "W zamian uprzejmie prosimy cie o pomoc w postaci {gold[0].value} sztuk zlota, niech to bedzie gest dobrej woli z Twojej strony."
DIP_DETAILS_REQUEST_GIVE_GOLD_EX_2 "W zamian blagamy cie abys udzielil nam pomocy dajac {gold[0].value} sztuk zlota, to zapewni godne zycie naszym ludziom."
DIP_DETAILS_REQUEST_GIVE_GOLD_EX_3 "W zamian zadamy {gold[0].value} sztuk zlota. Chyba nie chcecie nas rozgniewac."
DIP_DETAILS_REQUEST_GIVE_GOLD_EX_4 "W zamian zadamy natychmiastowego dania Nam {gold[0].value} sztuk zlota, jako dowodu twojego oddania."

DIP_DETAILS_OFFER_GIVE_ANNUAL_GOLD_0 "Proponujemy Tobie danine w wysokosci {gold[0].value} sztuk zlota co kazda ture, tak aby Twoje panstwo dalej moglo sie rozwijac."
DIP_DETAILS_OFFER_GIVE_ANNUAL_GOLD_1 "Poniewaz jestesmy zaprzyjaznionymi narodami, proponujemy Tobie danine w wysokosci {gold[0].value} sztuk zlota co kazda ture."
DIP_DETAILS_OFFER_GIVE_ANNUAL_GOLD_2 "Proponujemy Tobie danine w wysokosci {gold[0].value} sztuk zlota co kazda ture.  Mamy nadzieje, ze dzieki temu darowi bedziemy mogli liczyc pozniej na wzgledy."
DIP_DETAILS_OFFER_GIVE_ANNUAL_GOLD_3 "Bedziemy dawac wam {gold[0].value} sztuk zlota co kazda ture."
DIP_DETAILS_OFFER_GIVE_ANNUAL_GOLD_4 "Laskawie uraczymy was danina w wysokosci {gold[0].value} sztuk zlota co kazda ture."
DIP_DETAILS_OFFER_GIVE_ANNUAL_GOLD_EX_0 "W zamian bedziemy dawac Tobie danine w wysokosci {gold[0].value} sztuk zlota co kazda ture, aby Twoje imperium moglo sie rozwijac."
DIP_DETAILS_OFFER_GIVE_ANNUAL_GOLD_EX_1 "W zamian z przyjemnoscia bedziemy dawac tak cenionej nacji jak Wasza {gold[0].value} sztuk zlota co kazda ture."
DIP_DETAILS_OFFER_GIVE_ANNUAL_GOLD_EX_2 "W zamian pokornie bedziemy ofiarowywac Tobie {gold[0].value} sztuk zlota co kazda ture.  Mamy nadzieje, ze jest to wystarczajaca suma."
DIP_DETAILS_OFFER_GIVE_ANNUAL_GOLD_EX_3 "W zamian bedziecie dostawac od Nas {gold[0].value} sztuk zlota co kazda ture.  To jest i tak zbyt duzo jak dla was."
DIP_DETAILS_OFFER_GIVE_ANNUAL_GOLD_EX_4 "W zamian laskawie bedziecie dostawac od Nas {gold[0].value} sztuk zlota co kazda ture.  Nie blagajcie o wiecej!"
DIP_DETAILS_REQUEST_GIVE_ANNUAL_GOLD_0 "Prosimy Was o danine w wysokosci {gold[0].value} sztuk zlota co kazda ture.  Jesli tak uczynicie nasz szacunek do Was wzrosnie."
DIP_DETAILS_REQUEST_GIVE_ANNUAL_GOLD_1 "Prosimy Was o danine w wysokosci {gold[0].value} sztuk zlota co kazda ture, po to abysmy mogli sie rozwijac i dalej zyc w przyjazni."
DIP_DETAILS_REQUEST_GIVE_ANNUAL_GOLD_2 "Blagamy Was o pomoc.  {gold[0].value} sztuk zlota co kazda ture bedzie bardzo pomocne w tych ciezkich czasach."
DIP_DETAILS_REQUEST_GIVE_ANNUAL_GOLD_3 "Abysmy dalej mogli Was tolerowac zadamy {gold[0].value} sztuk zlota co kazda ture."
DIP_DETAILS_REQUEST_GIVE_ANNUAL_GOLD_4 "Zadamy {gold[0].value} sztuk zlota co kazda ture.  Od zaraz"
DIP_DETAILS_REQUEST_GIVE_ANNUAL_GOLD_EX_0 "W zamian musimy prosic Was o danine.  Dawanie {gold[0].value} sztuk zlota co kazda ture bedzie wielkim gestem ktory zapamietamy na dlugo."
DIP_DETAILS_REQUEST_GIVE_ANNUAL_GOLD_EX_1 "W zamian prosimy Was o danine w wysokosci {gold[0].value} sztuk zlota co kazda ture.  Nasza przyjazn moze wiele na tym zyskac."
DIP_DETAILS_REQUEST_GIVE_ANNUAL_GOLD_EX_2 "W zamian blagamy Was o danine w wysokosci {gold[0].value} sztuk zlota co kazda ture.  Prosimy abyscie byli litosciwy."
DIP_DETAILS_REQUEST_GIVE_ANNUAL_GOLD_EX_3 "W zamian nalegamy abys spelnil nasze zadanie.  Bedziesz Nam dawal {gold[0].value} sztuk zlota co kazda ture."
DIP_DETAILS_REQUEST_GIVE_ANNUAL_GOLD_EX_4 "W zamian zadamy {gold[0].value} sztuk zlota co kazda ture.  Bedzie dowodem twojej wiernosci."

DIP_DETAILS_OFFER_REDUCE_POLLUTION_0 "Proponujemy redukcje poziomu zanieczyszczen w naszym panstwie do {value[0].value} jednostek lub mniej.  Chcemy aby nasz swiat byl czysty."
DIP_DETAILS_OFFER_REDUCE_POLLUTION_1 "Chcemy uczynic swiat lepszym miejscem dlatego zobowiazujemu sie zmniejszyc poziom zanieczyszczen do {value[0].value} jednostek lub mniej."
DIP_DETAILS_OFFER_REDUCE_POLLUTION_2 "Przysiegamy zmniejszyc nasz poziom zanieczyszczen do {value[0].value} jednostek lub mniej, aby zadowolic naszych sasiadow."
DIP_DETAILS_OFFER_REDUCE_POLLUTION_3 "Mozemy zmniejszyc zanieczyszczenia wydzielane przez nas do poziomu {value[0].value} jednostek lub mniej."
DIP_DETAILS_OFFER_REDUCE_POLLUTION_4 "Laskawie zredukujemy nasze zanieczyszczenia do poziomu {value[0].value} jednostek lub mniej.  To powinno wam wystarczyc."
DIP_DETAILS_OFFER_REDUCE_POLLUTION_EX_0 "W zamian chetnie zmniejszymy poziom zanieczyszczen w naszym panstwie do {value[0].value} jednostek lub mniej."
DIP_DETAILS_OFFER_REDUCE_POLLUTION_EX_1 "W zamian dolozymy wszelkich staran aby zmniejszyc poziom zanieczyszczen w naszym panstwie do {value[0].value} jednostek lub mniej.  Czujemy sie wspolodpowiedzialni za zanieczyszczenie srodowiska."
DIP_DETAILS_OFFER_REDUCE_POLLUTION_EX_2 "W zamian blyskawicznie zredukujemy nasze zanieczyszczenia do poziomu {value[0].value} jednostek lub mniej aby sprostac Twoim wymogom."
DIP_DETAILS_OFFER_REDUCE_POLLUTION_EX_3 "W zamian zmniejszymy Nasze zanieczyszczenia do poziomu {value[0].value} jednostek lub mniej.  coz wiecej mozecie zadac?"
DIP_DETAILS_OFFER_REDUCE_POLLUTION_EX_4 "W zamian laskawie zmniejszymy Nasze zanieczyszczenia do poziomu {value[0].value} jednostek lub mniej.  To jest Nasza ostateczna propozycja."
DIP_DETAILS_REQUEST_REDUCE_POLLUTION_0 "Prosimy Was abyscie dbali o srodowisko.  Zmniejszcie wasze zanieczyszczenia do poziomu {value[0].value} jednostek lub mniej."
DIP_DETAILS_REQUEST_REDUCE_POLLUTION_1 "Prosimy Was, naszych przyjaciol, abyscie starali sie zmniejszyc wasze zanieczyszczenia.  Poziom {value[0].value} jednostek lub mniejszy bedzie wystarczajacy."
DIP_DETAILS_REQUEST_REDUCE_POLLUTION_2 "Blagamy Was, zmniejszcie poziom Waszych zanieczyszczen do {value[0].value} jednostek lub mniej!  Nasza przyszlosc od tego zalezy."
DIP_DETAILS_REQUEST_REDUCE_POLLUTION_3 "Zadamy abyscie zmniejszyli poziom zanieczyszczen w calym waszym panstwie do {value[0].value} jednostek.  Wasze brudy zatruwaja caly swiat!"
DIP_DETAILS_REQUEST_REDUCE_POLLUTION_4 "Zredukujcie poziom zanieczyszczen do {value[0].value} jednostek lub mniej!  Nie bedziemy dluzej tolerowac takiego braku poszanowania dla srodowiska!"
DIP_DETAILS_REQUEST_REDUCE_POLLUTION_EX_0 "W zamian prosimy Was o redukcje poziomu zanieczyszczen do {value[0].value} jednostek lub mniej.  Nasz swiat aby dalej mogl funkcjonowac musi byc czysty."
DIP_DETAILS_REQUEST_REDUCE_POLLUTION_EX_1 "W zamian prosimy Was, jak przyjaciele, o redukcje zanieczyszczen do poziomu {value[0].value} jednostek lub mniej."
DIP_DETAILS_REQUEST_REDUCE_POLLUTION_EX_2 "W zamian pokornie blagamy abys obnizyl poziom zanieczyszczen do {value[0].value} jednostek lub mniej.  Nasze dzieci beda wdzieczne."
DIP_DETAILS_REQUEST_REDUCE_POLLUTION_EX_3 "W zamian zadamy redukcji poziomu zanieczyszczen do {value[0].value} jednostek lub mniej.  Nigdy nie wygrasz jesli tak bedziesz lekcewazyl srodowisko."
DIP_DETAILS_REQUEST_REDUCE_POLLUTION_EX_4 "W zamian zadamy natychmiastowego zmniejszenia zanieczyszczen w calym waszym imperium!  Zmniejszenie do poziomu {value[0].value} jednostek lub mniej jest absolutnym minimum jakie mozemy zaakceptowac!"

DIP_DETAILS_OFFER_MAP_0 "Proponujemy swoje mapy, chcemy podzielic sie z Wami wynikami naszych podrozy."
DIP_DETAILS_OFFER_MAP_1 "Chcac wyrazic wielki szacunek jakim cie darzymy proponujemy przyjecie naszych map."
DIP_DETAILS_OFFER_MAP_2 "Mamy nadzieje ze danie naszych map tak wielkiej cywilizacji jak Twoja jest wystarczajacym gestem pokory."
DIP_DETAILS_OFFER_MAP_3 "Odkryjemy przed toba Nasze mapy, tak abys mogl skorzystac z odkryc dokonanych przez Nasze wielkie imperium!"
DIP_DETAILS_OFFER_MAP_4 "Laskawie damy tobie Nasze mapy, chociaz i tak wiemy, ze jestes zbyt glupi aby z nich umiejetnie korzystac."
DIP_DETAILS_OFFER_MAP_EX_0 "W zamian chetnie udostepnimy Tobie nasze mapy, tak abys mogl poznac granice naszego panstwa."
DIP_DETAILS_OFFER_MAP_EX_1 "W zamian w duchu przyjazni miedzy naszymi narodami proponujemy Wam przyjecie map."
DIP_DETAILS_OFFER_MAP_EX_2 "W zamian pokornie prosimy Was o przyjecie naszych map."
DIP_DETAILS_OFFER_MAP_EX_3 "W zamian mozemy wam udostepnic Nasze mapy.  Moze bedziecie umieli z nich skorzystac."
DIP_DETAILS_OFFER_MAP_EX_4 "W zamian laskawie pokazemy wam Nasze mapy."
DIP_DETAILS_REQUEST_MAP_0 "Czy uzyczysz nam swoich map, tak abysmy wspolnie mogli miec korzysci z Waszych odkryc geograficznych?"
DIP_DETAILS_REQUEST_MAP_1 "Przyjaciele, czy bedziecie tak mili i podzielicie sie z nami Swoimi mapami?"
DIP_DETAILS_REQUEST_MAP_2 "Blagamy cie, abys udostepnil nam swoje mapy tak abysmy mogli zobaczyc ogromne rozmiary Waszego wspanialego imperium?"
DIP_DETAILS_REQUEST_MAP_3 "Pokaz nam swoje mapy abysmy mogli wiedziec jak wyglada twoje panstwo."
DIP_DETAILS_REQUEST_MAP_4 "Natychmiast ujawnij swoja nedzna cywilizacje!!  Pokaz nam swoje mapy!!"
DIP_DETAILS_REQUEST_MAP_EX_0 "W zamian prosimy Was o dostep do Waszych map."
DIP_DETAILS_REQUEST_MAP_EX_1 "W zamian prosimy Was o pokazanie nam swoich map, podzielcie sie z nami wynikami swoich odkryc geograficznych."
DIP_DETAILS_REQUEST_MAP_EX_2 "W zamian blagamy Wie o udostepnienie nam Waszych map, tak abysmy mogli poznac otaczajacy nas swiat."
DIP_DETAILS_REQUEST_MAP_EX_3 "W zamian zadamy Waszych map, abysmy mogli zobaczyc co udalo cie wam odkryc."
DIP_DETAILS_REQUEST_MAP_EX_4 "W zamian zadamy pelnego odkrycia Nam waszych.  Jesli cos ukryjecie to sie rozgniewamy."

DIP_DETAILS_OFFER_HONOR_MILITARY_AGREEMENT_0 "Nie mamy zamiaru lamac naszych obietnic, dlatego uszanujemy nasze porozumienie militarne i zaatakujemy {player[2].civ_name_plural}."
DIP_DETAILS_OFFER_HONOR_MILITARY_AGREEMENT_1 "Chcemy uszanowac nasze porozumienie aby wspierac sie militarnie.  Zaatakujemy {player[2].civ_name_plural} w Twojej obronie."
DIP_DETAILS_OFFER_HONOR_MILITARY_AGREEMENT_2 "Zaatakujemu {player[2].civ_name_plural}, aby uszanowac nasze porozumienie militarne jakie zawarlismy z Toba."
DIP_DETAILS_OFFER_HONOR_MILITARY_AGREEMENT_3 "Mozemy zaatakowac {player[2].civ_name_plural} realizujac porozumienie militarne."
DIP_DETAILS_OFFER_HONOR_MILITARY_AGREEMENT_4 "Laskawie zaatakujemy {player[2].civ_name_plural}.  Nie jestesmy tchorzliwa nacja!"
DIP_DETAILS_OFFER_HONOR_MILITARY_AGREEMENT_EX_0 "W zamian obiecujemy uszanowac nasze porozumienie militarne i zaatakowac {player[2].civ_name_plural}."
DIP_DETAILS_OFFER_HONOR_MILITARY_AGREEMENT_EX_1 "W zamian bedziemy szanowac nasze porozumienie militarne i zaatakujemy {player[2].civ_name_plural}.  Podpisalismy ten pakt jako przyjaciele i pomozemy tak jak powinni pomagac sobie przyjaciele."
DIP_DETAILS_OFFER_HONOR_MILITARY_AGREEMENT_EX_2 "W zamian uszanujemy nasze militarne porozumienie i natychmiast zaatakujemy {player[2].civ_name_plural}."
DIP_DETAILS_OFFER_HONOR_MILITARY_AGREEMENT_EX_3 "W zamian dotrzymamy naszego militarnego porozumienia, ktore podpisalismy i zaatakujemy {player[2].civ_name_plural}.  Lamanie porozumien nie przystoi tak poteznej nacji jak Nasza."
DIP_DETAILS_OFFER_HONOR_MILITARY_AGREEMENT_EX_4 "W zamian laskawie zaatakujemy {player[2].civ_name_plural} aby nie lamac porozumienia jakie z toba zawarlismy."
DIP_DETAILS_REQUEST_HONOR_MILITARY_AGREEMENT_0 "Prosimy cie o dotrzymanie porozumienia militarnego i zaatakowanie {player[2].civ_name_plural}.  Nasz szacunek do Was na pewno wzrosnie."
DIP_DETAILS_REQUEST_HONOR_MILITARY_AGREEMENT_1 "Przyjaciele, prosimy Was o szanowanie paktu militarnego jaki z nami zawarliscie i zaatakowanie {player[2].civ_name_plural}.  Zgodziliscie sie chronic nas przed niebezpieczenstwem.  Mamy nadzieje, ze jestescie ludzmi honoru."
DIP_DETAILS_REQUEST_HONOR_MILITARY_AGREEMENT_2 "Blagamy cie o przestrzeganie paktu militarnego jaki z Toba zawarlismy i zaatakowanie {player[2].civ_name_plural}.  Prosimy o Wasza pomoc!"
DIP_DETAILS_REQUEST_HONOR_MILITARY_AGREEMENT_3 "Zadamy aby dotrzymywal slowa.  Podpisales porozumienie militarne z nami i teraz je realizuj!  Natychmiast zaatakuj {player[2].civ_name_plural}!"
DIP_DETAILS_REQUEST_HONOR_MILITARY_AGREEMENT_4 "Zadamy honorowania paktu militarnego jaki z nami podpisales, zaatakuj {player[2].civ_name_plural} i to bez dyskusji!"
DIP_DETAILS_REQUEST_HONOR_MILITARY_AGREEMENT_EX_0 "W zamian prosimy Was o dotrzymanie porozumienia wojskowego jaki zawarlismy i zaatakowanie {player[2].civ_name_plural}.  Chcemy aby obie strony szanowaly ten pakt."
DIP_DETAILS_REQUEST_HONOR_MILITARY_AGREEMENT_EX_1 "W zamian prosimy Was o dotrzymanie porozumienia wojskowego jaki zawarlismy i zaatakowanie {player[2].civ_name_plural}.  Chyba nie chcesz narazac naszej przyjazni."
DIP_DETAILS_REQUEST_HONOR_MILITARY_AGREEMENT_EX_2 "W zamian blagamy Was abyscie honorowali porozumienie wojskowe jakie podpisales z nami i zaatakowanie {player[2].civ_name_plural}."
DIP_DETAILS_REQUEST_HONOR_MILITARY_AGREEMENT_EX_3 "W zamian zadamy, abys dotrzymywal danego slowa.  Podpisalismy wspolnie porozumienie wojskowe i zadamy jego pelnego honorowania, dlatego masz zaatakowac {player[2].civ_name_plural}."
DIP_DETAILS_REQUEST_HONOR_MILITARY_AGREEMENT_EX_4 "W zamian zadamy, abys dotrzymal porozumienia wojskowego jakie oboje zawarlismy i natychmiast zaatakowal {player[2].civ_name_plural}.  Konsekwencje zdrady beda dla was straszliwe."

DIP_DETAILS_OFFER_HONOR_POLLUTION_AGREEMENT_0 "Obiecujemy szanowac nasze porozumienie ekologiczne, utrzymamy poziom zanieczyszczen ponizej {value[0].value} jednostek."
DIP_DETAILS_OFFER_HONOR_POLLUTION_AGREEMENT_1 "Jako przyjaciele, zobowiazujemy sie do utrzymania poziomu zanieczyszczen ponizej {value[0].value} jednostek.  Nie chcemy przyczynic sie do pogorszenia naszych stosunkow."
DIP_DETAILS_OFFER_HONOR_POLLUTION_AGREEMENT_2 "Przyzekamy honorowac porozumienie ekologiczne jakie zawarlismy z Toba.  Dolozymy wszelkich staran aby zanieczyszczenia wytwarzane przez nasz narod utrzymac na poziomie {value[0].value} jednostek lub mniej."
DIP_DETAILS_OFFER_HONOR_POLLUTION_AGREEMENT_3 "Nie jestesmy narodem ktory zrywa zawarte porozumienia.  Dlatego dotrzymamy porozumienia i obizymy nasze zanieczyszczenia do poziomu {value[0].value} jednostek."
DIP_DETAILS_OFFER_HONOR_POLLUTION_AGREEMENT_4 "Laskawie bedziemy honorowac nasze porozumienie ekologiczne.  Poziom zanieczyszczen w naszy panstwie nie przekroczy {value[0].value} jednostek."
DIP_DETAILS_OFFER_HONOR_POLLUTION_AGREEMENT_EX_0 "W zamian dolozymy wszelkich staran aby utrzymac poziom naszych zanieczyszczen ponizej {value[0].value} jednostek."
DIP_DETAILS_OFFER_HONOR_POLLUTION_AGREEMENT_EX_1 "W zamian bedziemy honorowac pakt ekologiczny jaki podpisalismy.  Tak jak ustalilismy, obnizymy nasz poziom zanieczyszczen do {value[0].value} jednostek lub mniej."
DIP_DETAILS_OFFER_HONOR_POLLUTION_AGREEMENT_EX_2 "W zamian przyrzekamy honorowac nasze porozumienie ekologiczne.  Zanieczyszczenia nigdy nie przekrocza poziomu {value[0].value} jednostek, tak jak to bylo ustalone w umowie."
DIP_DETAILS_OFFER_HONOR_POLLUTION_AGREEMENT_EX_3 "W zamian bedziemy honorowac nasze porozumienie ekologiczne.  Prosicie nas, tak wielka nacje, o dardzo duzo mimo to postaramy sie nie przekroczyc poziomu {value[0].value} jednostek."
DIP_DETAILS_OFFER_HONOR_POLLUTION_AGREEMENT_EX_4 "W zamian laskawie dotrzymamy naszego slowa.  Zanieczyszczenia nie przekrocz poziomu {value[0].value} jednostek."
DIP_DETAILS_REQUEST_HONOR_POLLUTION_AGREEMENT_0 "Prosimu cie o honorowanie paktu ekologicznego jaki podpisalismy i obnizenia zanieczyszczen w swoim panstwie do poziomu {value[0].value} jednostek lub mniej.  Ufamy Tobiem, ze nas nie rozczarujesz."
DIP_DETAILS_REQUEST_HONOR_POLLUTION_AGREEMENT_1 "zyczliwie prosimy o honorowanie paktu ekologicznego jaki z nami podpisales.  W imie naszej przyjazni prosimy cie abys obnizyl poziom zanieczyszczen do {value[0].value} jednostek lub mniej."
DIP_DETAILS_REQUEST_HONOR_POLLUTION_AGREEMENT_2 "Blagamy Was abyscie zmniejszyli poziom Swoich zanieczyszczen do {value[0].value} jednostek lub mniej.  Wierzymy, ze tak wspaniala nacja jak Wasza bedzie honorowa."
DIP_DETAILS_REQUEST_HONOR_POLLUTION_AGREEMENT_3 "Zadamy abys przestrzegal porozumienia ekologicznego jakie z nami zawarles.  Poziom zanieczyszczen w twoim imperium musi byc nizszy niz {value[0].value} jednostek."
DIP_DETAILS_REQUEST_HONOR_POLLUTION_AGREEMENT_4 "Zadamy przestrzegania porozumienia ekologicznego!  Natychmiast zmniejsz zanieczyszczenia w swoim panstwie ponizej poziomu {value[0].value} jednostek!"
DIP_DETAILS_REQUEST_HONOR_POLLUTION_AGREEMENT_EX_0 "W zamian prosimu cie o honorowanie porozumienia ekologicznego, zmniejsz zanieczyszczenia ponizej poziomu {value[0].value} jednostek."
DIP_DETAILS_REQUEST_HONOR_POLLUTION_AGREEMENT_EX_1 "W zamian prosimu cie o honorowanie porozumienia ekologicznego.  Utrzymaj poziom zanieczyszczen ponizej {value[0].value} jednostek, abysmy mogli cieszyc sie czystrzym swiatem."
DIP_DETAILS_REQUEST_HONOR_POLLUTION_AGREEMENT_EX_2 "W zamian blagamy cie o przestrzeganie porozumienia ekologicznego.  Zgodziles sie utrzymac poziom zanieczyszczen ponizej {value[0].value} jednostek, mamy nadzieje, ze dotrzymasz slowa."
DIP_DETAILS_REQUEST_HONOR_POLLUTION_AGREEMENT_EX_3 "W zamian zadamy abys zmniejszyl poziom zanieczyszczed do {value[0].value} jednostek lub mniej.  Nie mozesz odwolywac swoich postanowien."
DIP_DETAILS_REQUEST_HONOR_POLLUTION_AGREEMENT_EX_4 "W zamian zadamy honorowania porozumienia ekologicznego.  Poziom zanieczyszczen w twoim panstwie nie moze przekraczac {value[0].value} jednostek!"

DIP_DETAILS_OFFER_END_EMBARGO_0 "Proponujemy zakonczenie embarga jakie nalozylismy na Wasz handel.  Powinnismy czerpac wspolne korzysci z handlu."
DIP_DETAILS_OFFER_END_EMBARGO_1 "Cieszymy sie, ze mozemy zakonczyc embargo jakie nalozylismy na Wasz hndel."
DIP_DETAILS_OFFER_END_EMBARGO_2 "Blyskawicznie zakonczymy embargo jakie nalozylismy na Wasz handel.  Nie chcielismy Was rozgniewac."
DIP_DETAILS_OFFER_END_EMBARGO_3 "Mozemy zakonczyc embargo jakie nalozylismy na Wasz handel."
DIP_DETAILS_OFFER_END_EMBARGO_4 "Chociaz twoja nacja prawie wcale nas nie interesuje, laskawie zgadzamy sie zniesc embargo na wasz handel."
DIP_DETAILS_OFFER_END_EMBARGO_EX_0 "W zamian zakonczymy embargo jakie nalozylismy na wasz handel."
DIP_DETAILS_OFFER_END_EMBARGO_EX_1 "W zamian wznowiny handel z Wasza nacja poprzez zakonczenie embarga."
DIP_DETAILS_OFFER_END_EMBARGO_EX_2 "W zamian blyskawicznie zakonczymy embargo handlowe ktore nierozwaznie na was nalozylismy."
DIP_DETAILS_OFFER_END_EMBARGO_EX_3 "W zamian zgadzamy sie zniescc embargo handlowe jakie na was nalozylismy."
DIP_DETAILS_OFFER_END_EMBARGO_EX_4 "W zamian laskawie zniesiemy enbargo handlowe jakie na was nalozylismy."
DIP_DETAILS_REQUEST_END_EMBARGO_0 "Uroczyscie oswiadczamy, ze zadamy zniesienia embarga handlowego jakie na nas nalozyles."
DIP_DETAILS_REQUEST_END_EMBARGO_1 "Uprzejmien prosimy Was o zniesienie embarga handlowego jakie zostalo na nas nalozone.  Czy nie mozemy pozostac w przyjacielskich stosunkach?"
DIP_DETAILS_REQUEST_END_EMBARGO_2 "Bedziemy Wam bardzo wdzieczni jesli zniesiecie embargo handlowe jakie na nas nalozyliscie."
DIP_DETAILS_REQUEST_END_EMBARGO_3 "Zadamy zniesienia embarga handlowego jakie na Nas nalozyles.  Madrze zrobisz handlujac z nami."
DIP_DETAILS_REQUEST_END_EMBARGO_4 "Jestesmy zmeczeni Waszymi probami oslabienia Nas.  Natychmiast zakoncz embargo handlowe."
DIP_DETAILS_REQUEST_END_EMBARGO_EX_0 "W zamian prosimy Was o zniesienie embarga handlowego.  Powinnismy czerpac wspolne korzysci z handlu."
DIP_DETAILS_REQUEST_END_EMBARGO_EX_1 "W zamian zyczliwie prosimy Was o zakonczenie embarga handlowego jakie nalozyliscie na nas."
DIP_DETAILS_REQUEST_END_EMBARGO_EX_2 "W zamian blagamy Was abyscie umozliwili naszej nacji przetrwanie konczac embargo jakie nalozyliscie na nas."
DIP_DETAILS_REQUEST_END_EMBARGO_EX_3 "W zamian zadamy calkowitego zniesienia embarga handlowego.  Ktore zostalo nalozone bezpodstawnie."
DIP_DETAILS_REQUEST_END_EMBARGO_EX_4 "W zamian zadamy natychmiastowego zniesienia embarga handlowego.  Nie badz taki dlupi i nie prowokuj nas!"

DIP_DETAILS_TREATY_DECLARE_WAR_0 "Proponuje abysmy polaczyli Swoje sily i wspolnie zaatakowali {player[2].civ_name_plural}."
DIP_DETAILS_TREATY_DECLARE_WAR_1 "Proponuje abysmy wspolnymi silami zaatakowali {player[2].civ_name_plural}.  Razem mozemy zniczczyc ta niepoprawna nacje."
