#----------------------------------------------------------------------------
#
# Project      : Call To Power 2
# File type    : String text file
# Description  : Contains diplomacy and advisor strings (English)
# Id           : $Id:$
#
#----------------------------------------------------------------------------
#
# Disclaimer
#
# THIS FILE IS NOT GENERATED OR SUPPORTED BY ACTIVISION.
#
# This material has been developed at apolyton.net by the Apolyton CtP2 
# Source Code Project. Contact the authors at ctp2source@apolyton.net.
#
#----------------------------------------------------------------------------
#
# Remarks
#
# - This file contains all the diplomacy and advisor strings.
#   It contains nothing else.
# - The order of the strings has been synchronized in the English, French, 
#   German, Italian and Spanish version. This has not been done for the 
#   Japanese version, since that file is missing from the CTP2 source 
#   code project.
# - If you add new strings make sure that you add them at the same location
#   in every language version you have.
# - For easy comparison between the languages make sure that the number
#   of lines in each language file version is the same and that also the
#   comments are at the same place.
# - Keep also the indentation the same.
# - You may add comments after the last line of strings that are specific to 
#   one language only.
#
#----------------------------------------------------------------------------
#
# Modifications from the original Activision code:
#
# - Sychronized files between languages.
#
#----------------------------------------------------------------------------

## New DIPLOMACY strings ##

##
## Regard Events
##

REGARD_EVENT_LOST_BATTLE				"This nation is still upset over their combat losses to us."
DIP_DETAILS_REQUEST_MAP_EX_2				"In exchange, we ask for the privilege of seeing your map so that we may know more of the world around us."
DIP_DETAILS_REQUEST_MAP_EX_3				"In exchange, we desire access to your map, so that we can know the full extent of your exploration."
DIP_DETAILS_REQUEST_MAP_EX_4				"In exchange, we demand full disclosure of your map of the world.  Anything less would be an insult."

DIP_DETAILS_OFFER_HONOR_MILITARY_AGREEMENT_0		"We have no intention of breaking our promises. Therefore, we will honor our military pact with you by attacking {player[2].country_name}."
DIP_DETAILS_OFFER_HONOR_MILITARY_AGREEMENT_1		"We intend to honor our agreement to support you militarily.  We will attack {player[2].country_name} in your defense."
DIP_DETAILS_OFFER_HONOR_MILITARY_AGREEMENT_2		"We offer to attack {player[2].country_name}, in order that we honor our military pact with you."
DIP_DETAILS_OFFER_HONOR_MILITARY_AGREEMENT_3		"We offer to attack {player[2].country_name} as part of our military agreement."
DIP_DETAILS_OFFER_HONOR_MILITARY_AGREEMENT_4		"We will not hesitate to attack {player[2].country_name}.  We are not the kind of nation who goes back on our word!"
DIP_DETAILS_OFFER_HONOR_MILITARY_AGREEMENT_EX_0		"In exchange, we promise to honor our pact with you and attack the {player[2].civ_name_plural}."
DIP_DETAILS_OFFER_HONOR_MILITARY_AGREEMENT_EX_1		"In exchange, we will honor our commitment to support you militarily by attacking the {player[2].civ_name_singular}.  We signed the pact as friends, and will aid you as a friendly nation would."
DIP_DETAILS_OFFER_HONOR_MILITARY_AGREEMENT_EX_2		"In exchange, we will honor our military pact by immediately attacking {player[2].country_name}."
DIP_DETAILS_OFFER_HONOR_MILITARY_AGREEMENT_EX_3		"In exchange, we will abide by the military agreement we signed and attack {player[2].country_name}.  Breaking commitments is not becoming of a great nation."
DIP_DETAILS_OFFER_HONOR_MILITARY_AGREEMENT_EX_4		"In exchange, we will attack {player[2].country_name} as stipulated in our military agreement with you."
DIP_DETAILS_REQUEST_HONOR_MILITARY_AGREEMENT_0		"We ask that you honor your military pact with us by attacking the {player[2].civ_name_plural}.  Our regard for you hangs in the balance."
DIP_DETAILS_REQUEST_HONOR_MILITARY_AGREEMENT_1		"Friends, we request you maintain your military pact with us and attack the {player[2].civ_name_plural}.  You agreed to protect us from harm.  We hope you are honorable people."
DIP_DETAILS_REQUEST_HONOR_MILITARY_AGREEMENT_2		"We beg of you to honor your military pact with us by attacking {player[2].country_name}.  We need your help!"
DIP_DETAILS_REQUEST_HONOR_MILITARY_AGREEMENT_3		"We emphatically urge you to keep you word.  You signed a military agreement with us and we expect you to honor it!  Attack the {player[2].civ_name_plural} at once!"
DIP_DETAILS_REQUEST_HONOR_MILITARY_AGREEMENT_4		"We demand you honor the military pact you signed with us.  Attack {player[2].country_name} with all speed!"
DIP_DETAILS_REQUEST_HONOR_MILITARY_AGREEMENT_EX_0	"In exchange, we ask that you maintain your military agreement with us and attack the {player[2].civ_name_plural}.  We signed a pact together and expect that you will honor it."
DIP_DETAILS_REQUEST_HONOR_MILITARY_AGREEMENT_EX_1	"In exchange, we request you honor the military pact you signed with us and attack the {player[2].civ_name_plural}.  You do not want to jeopardize our friendship."
DIP_DETAILS_REQUEST_HONOR_MILITARY_AGREEMENT_EX_2	"In exchange, we ask you to please honor the military pact you signed with us by attacking {player[2].country_name}."
DIP_DETAILS_REQUEST_HONOR_MILITARY_AGREEMENT_EX_3	"In exchange, we strongly urge you to keep your word.  We signed a military pact together and fully expect you to honor your agreement to attack the {player[2].civ_name_plural}."
DIP_DETAILS_REQUEST_HONOR_MILITARY_AGREEMENT_EX_4	"In exchange, we demand you honor the military pact we both signed and attack the {player[2].civ_name_plural}.  The consequences of treachery are dire indeed."

DIP_DETAILS_OFFER_HONOR_POLLUTION_AGREEMENT_0		"We offer to honor our pollution pact by keeping pollution levels in our nation below {value[0].value}."
DIP_DETAILS_OFFER_HONOR_POLLUTION_AGREEMENT_1		"As friends, we agreed to keep pollution levels below {value[0].value}.  Consider this n affirmation of our commitment to this pact."
DIP_DETAILS_OFFER_HONOR_POLLUTION_AGREEMENT_2		"We intend to honor our pollution agreement with you.  We will make every effort to keep pollution levels below {value[0].value}."
DIP_DETAILS_OFFER_HONOR_POLLUTION_AGREEMENT_3		"We are not the type of nation who violates their agreements.  Therefore, we will make good on our pact to keep pollution below {value[0].value}."
DIP_DETAILS_OFFER_HONOR_POLLUTION_AGREEMENT_4		"We will honor our pollution pact.  Our pollution levels will never exceed {value[0].value}."
DIP_DETAILS_OFFER_HONOR_POLLUTION_AGREEMENT_EX_0	"In exchange, we will unerringly strive to keep our nation's pollution levels to below {value[0].value}."
DIP_DETAILS_OFFER_HONOR_POLLUTION_AGREEMENT_EX_1	"In exchange, we will maintain our commitment to the pollution pact we signed.  As stipulated in the agreement, our pollution levels will drop to below {value[0].value}."
DIP_DETAILS_OFFER_HONOR_POLLUTION_AGREEMENT_EX_2	"In exchange, we vow to honor our pollution pact.  Pollution will not exceed {value[0].value} as per our agreement with you."
DIP_DETAILS_OFFER_HONOR_POLLUTION_AGREEMENT_EX_3	"In exchange, we will honor our pollution pact.  Though it is a lot to ask of a nation as large as ours, pollution will stay below {value[0].value}."
DIP_DETAILS_OFFER_HONOR_POLLUTION_AGREEMENT_EX_4	"In exchange, we will keep our word.  Pollution must stay below {value[0].value}."
DIP_DETAILS_REQUEST_HONOR_POLLUTION_AGREEMENT_0		"We request you honor your agreement to keep pollution levels in your empire below {value[0].value}.  We trust that you will not disappoint us."
DIP_DETAILS_REQUEST_HONOR_POLLUTION_AGREEMENT_1		"We kindly ask that you honor your pollution agreement with us.  In the interest of friendship, keep your empire's pollution level below {value[0].value}."
DIP_DETAILS_REQUEST_HONOR_POLLUTION_AGREEMENT_2		"We humbly request you maintain your agreement to keep pollution levels below {value[0].value}.  We expect a great nation such as yours to be honorable."
DIP_DETAILS_REQUEST_HONOR_POLLUTION_AGREEMENT_3		"We insist you keep your pollution pact with us.  Your empire's pollution levels should stay below {value[0].value}."
DIP_DETAILS_REQUEST_HONOR_POLLUTION_AGREEMENT_4		"We demand you honor your pact with us!  Keep your empire's pollution levels below {value[0].value}!"
DIP_DETAILS_REQUEST_HONOR_POLLUTION_AGREEMENT_EX_0	"In exchange, we ask you to honor your agreement with us to keep pollution in your empire below {value[0].value}."
DIP_DETAILS_REQUEST_HONOR_POLLUTION_AGREEMENT_EX_1	"In exchange, we request you honor your pollution agreement.  Keep pollution levels below {value[0].value}, so that we may enjoy a cleaner world."
DIP_DETAILS_REQUEST_HONOR_POLLUTION_AGREEMENT_EX_2	"In exchange, we beg you to keep your pollution pact with us.  You agreed to keep pollution levels below {value[0].value} and we hope you are true to your word."
DIP_DETAILS_REQUEST_HONOR_POLLUTION_AGREEMENT_EX_3	"In exchange, we must insist you honor your pact to keep pollution levels below {value[0].value}.  Do not go back on your word with us."
DIP_DETAILS_REQUEST_HONOR_POLLUTION_AGREEMENT_EX_4	"In exchange, we demand you honor the pollution pact we signed together.  Your empire's pollution levels must not exceed {value[0].value}!"

DIP_DETAILS_OFFER_END_EMBARGO_0				"We offer to end our trade embargo against you.  Our nations should seek to benefit each other economically."
DIP_DETAILS_OFFER_END_EMBARGO_1				"We will gladly end our trade embargo against you."
DIP_DETAILS_OFFER_END_EMBARGO_2				"We will quickly end our embargo against you.  We did not intend to anger you."
DIP_DETAILS_OFFER_END_EMBARGO_3				"We will lift our trade embargo against your nation."
DIP_DETAILS_OFFER_END_EMBARGO_4				"Though you are hardly worthy of such consideration, we will agree to end our trade embargo against you."
DIP_DETAILS_OFFER_END_EMBARGO_EX_0			"In exchange, we will end our embargo of trade against your nation."
DIP_DETAILS_OFFER_END_EMBARGO_EX_1			"In exchange, we will reembrace trade with your nation by ending our embargo."
DIP_DETAILS_OFFER_END_EMBARGO_EX_2			"In exchange, we will swiftly put an end to our misguided embargo against your nation."
DIP_DETAILS_OFFER_END_EMBARGO_EX_3			"In exchange, we will agree to lift our embargo of your trade."
DIP_DETAILS_OFFER_END_EMBARGO_EX_4			"In exchange, we will end our trade embargo against you."
DIP_DETAILS_REQUEST_END_EMBARGO_0			"We solemnly request that you put an end to your trade embargo against us."
DIP_DETAILS_REQUEST_END_EMBARGO_1			"We kindly request you stop your trade embargo against us.  Can't we come to an amicable agreement?"
DIP_DETAILS_REQUEST_END_EMBARGO_2			"We would be most grateful if you ended your trade embargo against us."
DIP_DETAILS_REQUEST_END_EMBARGO_3			"We must ask that you end your trade embargo against us.  You would be wise to trade with us."
DIP_DETAILS_REQUEST_END_EMBARGO_4			"We tire of your feeble attempts to weaken us.  End your trade embargo at once."
DIP_DETAILS_REQUEST_END_EMBARGO_EX_0			"In exchange, we ask you to remove your embargo on our trade.  Our nations could benefit each other in so many ways."
DIP_DETAILS_REQUEST_END_EMBARGO_EX_1			"In exchange, we kindly request you end your trade embargo against us."
DIP_DETAILS_REQUEST_END_EMBARGO_EX_2			"In exchange, we humbly request you allow our nation to prosper by ending your embargo of our trade."
DIP_DETAILS_REQUEST_END_EMBARGO_EX_3			"In exchange, we insist you end your trade embargo of our nation.  It is completely uncalled for."
DIP_DETAILS_REQUEST_END_EMBARGO_EX_4			"In exchange, we demand an end to your embargo of our trade.  Don't be so foolish!"

DIP_DETAILS_TREATY_DECLARE_WAR_0			"We propose that together we join forces and declare war on the {player[2].civ_name_plural}."
DIP_DETAILS_TREATY_DECLARE_WAR_1			"We recommend that both of us declare war on the {player[2].civ_name_plural}.  Together we can eradicate the blight on the land that is their nation."
DIP_DETAILS_TREATY_DECLARE_WAR_2			"We propose that both of our nations should declare war on the {player[2].civ_name_plural}."
DIP_DETAILS_TREATY_DECLARE_WAR_3			"We think that both of our nations should declare war on the {player[2].civ_name_plural}.  United we stand, divided we fall."
DIP_DETAILS_TREATY_DECLARE_WAR_4			"We urge you to declare war on the {player[2].civ_name_plural}.  If you do, we will as well."
DIP_DETAILS_TREATY_DECLARE_WAR_EX_0			"In addition, we propose that together our nations declare war on the {player[2].civ_name_plural}.  Join us in this call to arms!"
DIP_DETAILS_TREATY_DECLARE_WAR_EX_1			"In addition, we propose that you join us in declaring war on the {player[2].civ_name_plural}.  Together we can vanquish them!"
DIP_DETAILS_TREATY_DECLARE_WAR_EX_2			"In addition, we propose that you declare war on the {player[2].civ_name_plural} with us."
DIP_DETAILS_TREATY_DECLARE_WAR_EX_3			"In addition, we urge you join our declaration of war against the {player[2].civ_name_plural}.  We urge you to be on the right side of this impending war."
DIP_DETAILS_TREATY_DECLARE_WAR_EX_4			"In addition, we insist you declare war on the {player[2].civ_name_plural} with us.  Join our cause!"

DIP_DETAILS_TREATY_CEASEFIRE_0				"War is far too costly and unnecessary in this situation.  Sign a cease-fire treaty with us."
DIP_DETAILS_TREATY_CEASEFIRE_1				"We are nations with common goals.  Let us sign a cease-fire treaty together, in tribute to our friendship."
DIP_DETAILS_TREATY_CEASEFIRE_2				"We propose a cease-fire agreement, and hope that you will show mercy."
DIP_DETAILS_TREATY_CEASEFIRE_3				"We propose an end to all acts of aggression between our nations.  Commit to a cease-fire treaty with us."
DIP_DETAILS_TREATY_CEASEFIRE_4				"We propose a cease-fire agreement.  We suggest you sign it at once."
DIP_DETAILS_TREATY_CEASEFIRE_EX_0			"In addition, we propose you sign a cease-fire treaty with us, so that our nations may enjoy peace."
DIP_DETAILS_TREATY_CEASEFIRE_EX_1			"In addition, we hope that, together, we can sign a cease-fire agreement and normalize relations between us."
DIP_DETAILS_TREATY_CEASEFIRE_EX_2			"In addition, we implore you to sign a cease-fire treaty with us.  We do not wish to fight you."
DIP_DETAILS_TREATY_CEASEFIRE_EX_3			"In addition, we ask that you agree to a cease-fire treaty.  Cooler heads must prevail."
DIP_DETAILS_TREATY_CEASEFIRE_EX_4			"In addition, we demand you sign a cease-fire treaty immediately."

DIP_DETAILS_TREATY_PEACE_0				"We propose to end the divisions that wound the souls of our people.  We put forth a peace treaty to insure a future for our children's children."
DIP_DETAILS_TREATY_PEACE_1				"In the spirit of friendship, we propose a peace treaty to further solidify our alliance and mutual interests."
DIP_DETAILS_TREATY_PEACE_2				"We propose a peace treaty between our nations, so that we may coexist with your great nation and hopefully learn from your shining example."
DIP_DETAILS_TREATY_PEACE_3				"We strongly feel that it is in the best interest of your nation to sign a peace treaty with us.  We trust that you will see it our way as well."
DIP_DETAILS_TREATY_PEACE_4				"Sign a peace treaty with us and end this petty war!!  We will accept no compromise."
DIP_DETAILS_TREATY_PEACE_EX_0				"In addition, we ask for a commitment to peace and harmony.  Sign a peace treaty with us, and let our nations rejoice."
DIP_DETAILS_TREATY_PEACE_EX_1				"In addition, we propose a peace treaty between our nations.  Can we not lay our weapons down?"
DIP_DETAILS_TREATY_PEACE_EX_2				"In addition, we propose a peace treaty.  Will you agree to this?"
DIP_DETAILS_TREATY_PEACE_EX_3				"In addition, we call for the signing of a peace treaty.  We cannot be bothered with the threat of war looming on the horizon."
DIP_DETAILS_TREATY_PEACE_EX_4				"In addition, we insist you sign a peace treaty."

DIP_DETAILS_TREATY_TRADE_PACT_0				"We propose a trade pact, an agreement by which we will both reap economic benefits."
DIP_DETAILS_TREATY_TRADE_PACT_1				"We are glad to propose a trade pact to a nation with which we have such amicable relations."
DIP_DETAILS_TREATY_TRADE_PACT_2				"We propose a trade pact, so that we may enjoy the benefits of trading with an empire as vast and wealthy as yours."
DIP_DETAILS_TREATY_TRADE_PACT_3				"We put forth, for your consideration, a trade pact.  We suggest you sign it.  An opportunity to conduct trade with a nation as great as ours is rare indeed."
DIP_DETAILS_TREATY_TRADE_PACT_4				"We extend the opportunity for a trade pact.  Sign it."
DIP_DETAILS_TREATY_TRADE_PACT_EX_0			"In addition, we propose a trade pact between our nations.  An agreement such as this would be beneficial to us both."
DIP_DETAILS_TREATY_TRADE_PACT_EX_1			"In addition, we propose a trade pact.  As friendly nations, we should seek to capitalize on mutually beneficial opportunities."
DIP_DETAILS_TREATY_TRADE_PACT_EX_2			"In addition, we propose a trade pact with your great nation.  We both can benefit from this, and hope you will agree to it."
DIP_DETAILS_TREATY_TRADE_PACT_EX_3			"In addition, we urge you to enter a trade pact with us.  We are willing to trade goods with you.  Don't miss this opportunity."
DIP_DETAILS_TREATY_TRADE_PACT_EX_4			"In addition, we demand you commit to a trade pact with us.  It's in your best interest to maintain good relations with us."

DIP_DETAILS_TREATY_RESEARCH_PACT_0			"We propose that our nations sign a research pact.  The vitality of our respective science communities depends on it."
DIP_DETAILS_TREATY_RESEARCH_PACT_1			"We propose a research pact for both of us to sign.  We can only benefit from a strong commitment to scientific achievement."
DIP_DETAILS_TREATY_RESEARCH_PACT_2			"We propose a research pact, and hope you will agree to support both of our nations' scientists."
DIP_DETAILS_TREATY_RESEARCH_PACT_3			"We recommend a research pact.  Sign it and we all will reap the benefits."
DIP_DETAILS_TREATY_RESEARCH_PACT_4			"We urge you to sign a research pact with us.  Scientific discovery is a top priority for us."
DIP_DETAILS_TREATY_RESEARCH_PACT_EX_0			"In addition, we call for a research pact between our great nations.  Our scientists will benefit from the commitment to discovery that we share."
DIP_DETAILS_TREATY_RESEARCH_PACT_EX_1			"In addition, we propose a research pact.  The goodwill our nations share can only grow with a commitment to scientific research."
DIP_DETAILS_TREATY_RESEARCH_PACT_EX_2			"In addition, we ask that you consider a research pact between us.  We would be grateful if you honored our wishes for increased scientific productivity."
DIP_DETAILS_TREATY_RESEARCH_PACT_EX_3			"In addition, we strongly urge you to agree to a research pact.  The benefits are many, and you would be smart to oblige us."
DIP_DETAILS_TREATY_RESEARCH_PACT_EX_4			"In addition, we require you to sign a research pact.  Do not be so foolish as to deny us."

DIP_DETAILS_TREATY_MILITARY_PACT_0			"We propose a military pact, insuring that, should either of us come under attack, we will defend each other."
DIP_DETAILS_TREATY_MILITARY_PACT_1			"We propose a military pact.  Empires on such good terms with each other should agree to provide security for one another."
DIP_DETAILS_TREATY_MILITARY_PACT_2			"We propose a military pact.  We will rush to your defense, and hope you are willing to do the same."
DIP_DETAILS_TREATY_MILITARY_PACT_3			"We recommend that you sign a military pact with us.  The benefits of such an arrangement should be obvious."
DIP_DETAILS_TREATY_MILITARY_PACT_4			"We recommend a military pact.  We expect that you are not so obtuse as to not see the benefits of such an agreement."
DIP_DETAILS_TREATY_MILITARY_PACT_EX_0			"In addition, we propose that you consider a military pact with us.  We can both use the peace of mind that such an arrangement brings."
DIP_DETAILS_TREATY_MILITARY_PACT_EX_1			"In addition, we propose a military pact.  As friends, we must rush to the defense of one another."
DIP_DETAILS_TREATY_MILITARY_PACT_EX_2			"In addition, we implore you to agree to a military pact with us.  We could use your support in the event we were to be invaded."
DIP_DETAILS_TREATY_MILITARY_PACT_EX_3			"In addition, we urge you to sign a military pact with us.  Our agreement to defend each other may insure our survival."
DIP_DETAILS_TREATY_MILITARY_PACT_EX_4			"In addition, we must insist you sign a military pact with us."

DIP_DETAILS_TREATY_POLLUTION_PACT_0			"We suggest a pact to reduce pollution in our nations.  In the spirit of environmental responsibility, we should keep pollution levels at {value[0].value} p.u. or below."
DIP_DETAILS_TREATY_POLLUTION_PACT_1			"Honored leader, we propose a pact to reduce pollution.  Through this agreement, we will rein in our pollution levels and keep them below {value[0].value} p.u. overall."
DIP_DETAILS_TREATY_POLLUTION_PACT_2			"We offer a pollution pact for your approval.  We intend to keep pollution levels below {value[0].value} p.u. and hope you join us in this agreement."
DIP_DETAILS_TREATY_POLLUTION_PACT_3			"We propose you sign a pollution pact with us.  We urge you to agree, as it would require us both to keep pollution below {value[0].value} p.u. nationwide."
DIP_DETAILS_TREATY_POLLUTION_PACT_4			"We submit a pollution pact for you to sign.  By signing it, we both agree to keep pollution at {value[0].value} p.u. or below."
DIP_DETAILS_TREATY_POLLUTION_PACT_EX_0			"In addition, we ask you to consider signing a pollution pact with us.  Our nations must strive to keep pollution under control and below {value[0].value} p.u.."
DIP_DETAILS_TREATY_POLLUTION_PACT_EX_1			"In addition, we propose a pollution pact with you.  Keeping pollution at {value[0].value} p.u. or below will benefit both of our empires."
DIP_DETAILS_TREATY_POLLUTION_PACT_EX_2			"In addition, we ask that you agree to a pollution pact with our nation.  We are committed to keeping pollution levels under {value[0].value} p.u. overall.  We hope you feel the same."
DIP_DETAILS_TREATY_POLLUTION_PACT_EX_3			"In addition, we strongly urge you to sign a pollution pact with us.  We expect you to commit to pollution levels that never exceed {value[0].value} p.u.."
DIP_DETAILS_TREATY_POLLUTION_PACT_EX_4			"In addition, we demand that you sign a pact to reduce pollution, keeping levels below {value[0].value} p.u. across the board."

DIP_DETAILS_TREATY_ALLIANCE_0				"Honored leader, our nations share common goals and interests.  We propose an alliance so that, together, we can rule the world."
DIP_DETAILS_TREATY_ALLIANCE_1				"We propose an alliance to endow our friendship with the immutability of resolution."
DIP_DETAILS_TREATY_ALLIANCE_2				"We propose an alliance, so that we may insure that the peace between us never ends."
DIP_DETAILS_TREATY_ALLIANCE_3				"Though you are weaker than us, we are willing to forge an alliance with you.  Your nation may be of some use to us."
DIP_DETAILS_TREATY_ALLIANCE_4				"We offer you an alliance.  It's an opportunity to be on our side, and we recommend you take it."
DIP_DETAILS_TREATY_ALLIANCE_EX_0			"In addition, we propose an alliance between our fine empires, so that we may remain at peace and in good standing for generations to come."
DIP_DETAILS_TREATY_ALLIANCE_EX_1			"In addition, we propose an alliance, in order to celebrate the high regard we have for each other."
DIP_DETAILS_TREATY_ALLIANCE_EX_2			"In addition, we implore you to agree to an alliance with us.  It would be a benefit to both of us."
DIP_DETAILS_TREATY_ALLIANCE_EX_3			"In addition, we invite you to ally with our great nation.  Only a fool would refuse such an opportunity."
DIP_DETAILS_TREATY_ALLIANCE_EX_4			"In addition, we strongly urge you agree to an an alliance with us."

DIP_THREAT_NONE						"NONE"
DIP_DETAILS_THREAT_NONE					"This message should not be seen (DIP_DETAILS_THREAT_NONE)"
DIP_THREAT_MASS_TROOPS					"Mass Troops"
DIP_DETAILS_THREAT_MASS_TROOPS				"We are losing patience with you.  If you do not comply with our demands, we will mass our forces at your borders."
DIP_THREAT_INVADE					"Invade"
DIP_DETAILS_THREAT_INVADE				"If you fail to comply with our demands, we will invade your nation and slaughter your people."
DIP_THREAT_ATTACK_CITY					"Attack City"
DIP_DETAILS_THREAT_ATTACK_CITY				"If our demands are not immediately met, we will attack {city[0].name} at once."
DIP_THREAT_ATTACK_ARMY					"Attack Army"
DIP_DETAILS_THREAT_ATTACK_ARMY				"If you don't agree, we will attack your armies!"
DIP_THREAT_PIRATE					"Pirate"
DIP_DETAILS_THREAT_PIRATE				"If our demands are not met, we will order our ships to pirate your trade routes!"
DIP_THREAT_SPECIAL_ATTACK_CITY				"Special Attack City"
DIP_DETAILS_THREAT_SPECIAL_ATTACK_CITY			"If you do not agree to our requests, we will ravage the city of {city[0].name} with unconvential warfare."
DIP_THREAT_DESTROY_CITY					"Destroy City"
DIP_DETAILS_THREAT_DESTROY_CITY				"If you continue to defy us, we will reduce the city of {city[0].name} to smoldering rubble."
DIP_THREAT_PILLAGE					"Pillage"
DIP_DETAILS_THREAT_PILLAGE				"If you do not comply, we will mercilessly pillage your land."
DIP_THREAT_JOIN_MILITARY_ALLY				"Join Military Ally"
DIP_DETAILS_THREAT_JOIN_MILITARY_ALLY			"If you do not agree, we will form an alliance with {player[2].civ_name_plural}."
DIP_THREAT_SELL_TECHNOLOGY				"Sell Technology"
DIP_DETAILS_THREAT_SELL_TECHNOLOGY			"If you still refuse us, we will sell technology to {player[2].civ_name_plural}."
DIP_THREAT_GIVE_AID					"Give Aid To Enemy"
DIP_DETAILS_THREAT_GIVE_AID				"If you continue to disagree with us, we will give aid to {player[2].civ_name_plural}."
DIP_THREAT_END_AGREEMENT				"End Agreement"
DIP_DETAILS_THREAT_END_AGREEMENT			"If you do not agree, we will cancel all agreements, pacts and treaties we have with you."
DIP_THREAT_TRADE_EMBARGO				"Embargo"
DIP_DETAILS_THREAT_TRADE_EMBARGO			"If you insist on being difficult, we will embargo all trade with you."
DIP_THREAT_DECLARE_WAR					"Declare War"
DIP_DETAILS_THREAT_DECLARE_WAR				"If you don't agree, we will declare war!"


str_ldl_ChooseAmount					"Choose Amount"
str_dip_ChooseCivFirst					"Choose recipient empire first."
str_dip_CounterProposalHeader				"Counter proposal: "
str_dip_ResponseAccept					"Proposal accepted."
str_dip_ResponseReject					"Proposal rejected."
str_ldl_DipThreaten					"Threaten"
str_ldl_MakeThreat					"Make Threat"

##
## Pop-up Messages
##
POPUP_GENERIC_ACCEPT					"The {player[1].civ_name_plural} have accepted all of the terms of your proposal."
POPUP_GENERIC_REJECT					"The {player[1].civ_name_plural} have rejected the proposal."
POPUP_GENERIC_THREAT_REJECT				"The {player[1].civ_name_plural} has rejected the threat."
POPUP_DECLARE_WAR_ANNC					"Your highness, the {player[1].civ_name_plural} have declared war on us!"

##
## CITY MANAGER
##

BUILD_GROWTH_ADVICE					"You should build improvements that contribute to city growth."
BUILD_PRODUCTION_ADVICE					"This city needs more production.  You should build city and tile improvements that will bring production levels up."
BUILD_GOLD_ADVICE					"Commerce is stagnant in this city.  You should consider building commercial improvements in this city to generate more gold."
BUILD_OFFENSE_ADVICE					"Our generals clamor for fresh armies with which to fight.  You should build offensive units as soon as possible."
BUILD_SCIENCE_ADVICE					"This city could use some improvements that increase science."
BUILD_WONDERS_ADVICE					"This city is extremely productive.  You should use this production power to build wonders in this city."
BUILD_DEFENSE_ADVICE					"This city will not be prepared should our enemies attack it.  You should build defensive buildings and units so that our people can live in safety."
BUILD_HAPPINESS_ADVICE					"This city is unhappy.  Building happiness improvements will go a long way towards brightening our peoples' lives."
BUILD_DEFAULT_ADVICE					"I have no specific advice for this city.  Everything seems to be in order here."

##
## EMPIRE MANAGER
##

# Slider Advice

SLIDERS_MAINTAIN_EXPECTATION_ADVICE			"Wages, workday and rations are all at good levels.  I see no reason to change them at this time."
SLIDERS_INCREASE_HAPPINESS_WITH_GOLD_ADVICE		"Our people are unhappy!!  You should consider increasing their wages."
SLIDERS_INCREASE_HAPPINESS_WITH_FOOD_ADVICE		"People are unhappy with the amount of food that they get.  You should consider increasing their rations."
SLIDERS_INCREASE_HAPPINESS_WITH_WORKDAY_ADVICE		"Your people are feeling overworked.  You should consider reducing the length of the workday to give them a break.  I assure you they will be grateful."
SLIDERS_INCREASE_GROWTH_WITH_PRODUCTION			"We need to increase growth in our empire.  If you reduce rations, you will make people unhappy, but we will be able to store more food and grow faster.  To offset the unhappiness associated with the decrease in rations, you should reduce the workday as well."
SLIDERS_INCREASE_SCIENCE_WITH_PRODUCTION		"Our science is languishing for lack of support.  We should reduce wages, freeing up more resources to fund scientific efforts.  Although this will make people unhappy, a decrease in the workday should make up for their disgruntlement."

# Government Advice

GOVERNMENT_ANARCHY_HIGHER_RANK_ADVICE			"I suggest you change your government to Anarchy; at least it's better than no government at all."
GOVERNMENT_ANARCHY_SAME_RANK_ADVICE			"You should consider changing your government to Anarchy; at least it's better than no government at all."
GOVERNMENT_TYRANNY_SAME_RANK_ADVICE			"I recommend you change your government to Tyranny.  It is well-suited to a strong military."
GOVERNMENT_TYRANNY_HIGHER_RANK_ADVICE			"You should consider changing your government to Tyranny."
GOVERNMENT_MONARCHY_SAME_RANK_ADVICE			"I recommend changing our government type to Monarchy.  With you as sovereign, our nation will prosper and our military will be strong."
GOVERNMENT_MONARCHY_HIGHER_RANK_ADVICE			"You should consider changing our government to Monarchy.  Under your rule, our people will be more productive and we will enjoy prosperity."
GOVERNMENT_THEOCRACY_SAME_RANK_ADVICE			"I recommend you change your government to Theocracy.  We can expand our power with Clerics."
GOVERNMENT_THEOCRACY_HIGHER_RANK_ADVICE			"You should consider running this empire as a Theocracy.  A government based on faith is a stronger one."
GOVERNMENT_REPUBLIC_SAME_RANK_ADVICE			"I recommend we change our government type.  As a Republic, we will have peace and prosperity."
GOVERNMENT_REPUBLIC_HIGHER_RANK_ADVICE			"You should consider governing this nation as a Republic.  It brings with it many benefits to productivity, growth and science."
GOVERNMENT_DEMOCRACY_SAME_RANK_ADVICE			"Consider changing our government to a Democracy.  Commerce and science will flourish."
GOVERNMENT_DEMOCRACY_HIGHER_RANK_ADVICE			"I recommend we become a Democracy.  Our people yearn to pursue wealth, increase productivity and be free."
GOVERNMENT_COMMUNISM_SAME_RANK_ADVICE			"I recommend we change our government.  Under Communism, our nation will be productive beyond measure."  
GOVERNMENT_COMMUNISM_HIGHER_RANK_ADVICE			"Under Communism, our nation will be productive and powerful, both militarily and industrially.  I recommend we consider changing our current government to it."
